
NOTICE: Existing SQLite export found: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite
        It is assumed file was previously exported from: HPML_Project/spec-decoding/llama3/llama3_profile_report.nsys-rep
        Consider using --force-export=true if needed.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/nvtx_sum.py]... 

 ** NVTX Range Summary (nvtx_sum):

 Time (%)  Total Time (ns)  Instances  Avg (ns)  Med (ns)  Min (ns)   Max (ns)   StdDev (ns)   Style                    Range                 
 --------  ---------------  ---------  --------  --------  --------  ----------  -----------  -------  ---------------------------------------
     52.9      259,795,822     15,648  16,602.5  12,943.0    10,761   4,983,996     40,167.7  PushPop  CCCL:cub::DeviceScan::InclusiveSumByKey
     47.1      231,716,518      7,634  30,353.2  17,996.5    13,596  90,787,162  1,038,900.5  PushPop  CCCL:cub::DeviceScan::InclusiveScan    

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/osrt_sum.py]... 

 ** OS Runtime Summary (osrt_sum):

 Time (%)  Total Time (ns)  Num Calls      Avg (ns)         Med (ns)       Min (ns)       Max (ns)        StdDev (ns)              Name         
      1.1      491,405,154     40,427     12,155.4      6,146.0      2,300      1,280,616     16,119.5  cudaStreamSynchronize                           
      0.3      135,284,312  1,379,502         98.1         78.0         55         15,325         98.2  cuKernelGetAttribute                            
      0.2       76,369,730     15,648      4,880.5      3,714.0      2,174         25,608      2,492.8  cudaMemsetAsync                                 
      0.2       66,077,368     79,493        831.2        790.0        251         12,007        359.6  cudaStreamIsCapturing_v10000                    
      0.1       30,850,058        135    228,518.9     27,676.0     19,416      3,020,504    610,615.2  cuLibraryLoadData                               
      0.1       22,926,176      4,647      4,933.5      4,581.0      4,003         57,129      1,420.0  cuLaunchKernel                                  
      0.0       11,796,822      2,940      4,012.5      3,796.0      2,203         15,519        899.5  cudaEventRecord                                 
      0.0        9,089,300      2,958      3,072.8      2,929.0        256         12,316        723.6  cudaEventCreateWithFlags                        
      0.0        8,898,769         50    177,975.4    147,479.5      3,579        619,359     95,345.0  cudaMalloc                                      
      0.0        7,982,376      1,592      5,014.1      4,777.5      3,671         45,968      1,377.0  cudaDeviceSynchronize                           
      0.0        6,287,708      4,647      1,353.1      1,128.0        927        687,807     10,434.5  cuKernelGetFunction                             
      0.0        3,718,628      2,940      1,264.8      1,402.5        417         32,292      2,177.2  cudaEventDestroy                                
      0.0        2,507,016          1  2,507,016.0  2,507,016.0  2,507,016      2,507,016          0.0  cudaGetDeviceProperties_v2_v12000               
      0.0        2,472,923          1  2,472,923.0  2,472,923.0  2,472,923      2,472,923          0.0  cudaFree                                        
      0.0          846,135          3    282,045.0     19,192.0      6,902        820,041    465,958.7  cudaHostAlloc                                   
      0.0          179,305        810        221.4        148.0         77          7,829        437.5  cuGetProcAddress_v2                             
      0.0          177,392        234        758.1        790.0        311          1,514        310.3  cuKernelSetAttribute                            
      0.0          143,508          4     35,877.0     36,771.0     20,971         48,995     11,663.5  cudaMemGetInfo                                  
      0.0           90,049        137        657.3        406.0        290          3,595        653.3  cuLibraryGetKernel                              
      0.0           10,896          3      3,632.0        178.0        157         10,561      6,000.7  cuModuleGetLoadingMode                          
      0.0            8,135         18        451.9        353.5        323          2,055        401.0  cudaOccupancyMaxActiveClusters_v11070           
      0.0            7,160          1      7,160.0      7,160.0      7,160          7,160          0.0  cudaOccupancyAvailableDynamicSMemPerBlock_v10200
      0.0            4,028          3      1,342.7      1,379.0      1,112          1,537        214.8  cuInit                                          
      0.0              938          2        469.0        469.0        255            683        302.6  cudaGetDriverEntryPoint_v11030                  

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/cuda_gpu_kern_sum.py]... 

 ** CUDA GPU Kernel Summary (cuda_gpu_kern_sum):

 Time (%)  Total Time (ns)  Instances  Avg (ns)   Med (ns)   Min (ns)  Max (ns)   StdDev (ns)                                                  Name                                                
 --------  ---------------  ---------  ---------  ---------  --------  ---------  -----------  ----------------------------------------------------------------------------------------------------
     17.6    4,481,578,374    186,688   24,005.7   13,600.0    12,128     40,481     11,911.2  nvjet_hsh_64x8_64x16_2x1_v_bz_TNT                                                                   
      7.3    1,853,238,616    534,862    3,464.9    3,456.0     2,496      5,120        425.9  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      6.9    1,763,142,221    136,640   12,903.6   12,865.0    12,000     14,624        275.5  nvjet_hsh_64x8_64x16_2x1_v_bz_splitK_TNT                                                            
      6.1    1,550,605,227     43,296   35,814.1   35,680.0    35,040     37,665        429.1  nvjet_hsh_128x8_64x12_2x1_v_bz_splitK_TNT                                                           
      5.5    1,394,913,592    330,912    4,215.4    4,000.0     2,912      7,584        551.5  void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>,…
      4.3    1,106,384,424    327,136    3,382.0    3,520.0     1,728      4,928        493.2  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      3.8      959,574,613    209,685    4,576.3    4,576.0     1,600     12,736        558.1  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      3.6      916,604,153      4,583  200,000.9  153,602.0   151,169    311,971     70,223.0  nvjet_hsh_512x8_64x3_2x1_v_bz_TNT                                                                   
      3.3      841,555,944    200,391    4,199.6    3,936.0     3,008     12,128      1,158.0  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<fl…
      2.6      658,812,080    100,096    6,581.8    6,592.0     6,208      8,320        119.7  nvjet_hsh_64x8_64x16_4x1_v_bz_TNT                                                                   
      2.6      649,857,436    284,688    2,282.7    2,240.0     2,048      6,560        227.7  void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __half, float, (bool)0, float, __h…
      2.4      613,530,844    100,096    6,129.4    6,112.0     5,888      6,880         75.0  nvjet_hsh_8x64_64x16_4x1_v_bz_TNN                                                                   
      2.3      578,515,258      9,287   62,293.0   61,313.0    59,393     70,208      2,762.2  void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>:…
      2.2      563,527,167    195,744    2,878.9    2,944.0     1,984      3,936        367.8  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      2.2      558,083,376     86,592    6,445.0    6,432.0     6,048      7,616        147.1  nvjet_hsh_64x8_64x16_4x1_v_bz_splitK_TNT                                                            
      2.1      526,833,448    200,391    2,629.0    2,624.0     2,016      4,512        251.4  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      1.9      474,617,648    251,040    1,890.6    1,920.0     1,408      3,744        257.5  void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::Half>, std:…
      1.8      448,556,047    140,448    3,193.8    3,136.0     2,592      4,832        342.6  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      1.8      447,926,759     44,864    9,984.1    8,384.0     7,584     14,208      2,479.5  fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, c…
      1.4      357,210,326    200,391    1,782.6    1,760.0     1,440      2,848        183.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIter…
      1.4      357,000,205    200,391    1,781.5    1,760.0     1,408      2,784        207.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, st…
      1.3      338,611,157    209,685    1,614.9    1,632.0     1,376      2,720        142.3  void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_kernel_cuda(at::Ten…
      1.3      331,368,121    200,391    1,653.6    1,664.0     1,280      3,008        145.7  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scala…
      1.2      301,073,148    154,889    1,943.8    1,824.0     1,408      5,952        345.7  void at::native::vectorized_elementwise_kernel<(int)8, at::native::BinaryFunctor<c10::Half, c10::Ha…
      1.1      284,688,890     27,424   10,381.0    9,568.0     8,481     12,480      1,212.1  void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)64, (int)128, (int)128, (int)4, (…
      1.0      242,749,563     97,872    2,480.3    2,336.0     1,856      5,952        429.3  void at::native::vectorized_elementwise_kernel<(int)8, at::native::<unnamed>::silu_kernel(at::Tenso…
      0.9      235,477,641     31,296    7,524.2    7,520.0     6,912      8,416        189.0  void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned…
      0.9      232,896,299     22,432   10,382.3   10,176.0     6,592     17,408      3,117.3  fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cu…
      0.7      187,259,242     54,720    3,422.1    3,424.0     2,816      4,160        224.0  void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned …
      0.6      156,287,737      4,224   36,999.9   36,992.0    35,296     39,297        728.3  nvjet_hsh_128x16_64x11_4x1_v_bz_TNT                                                                 
      0.6      147,874,272      4,612   32,062.9   32,065.0    30,496     33,280        384.7  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::ArgMaxOps<…
      0.4       96,435,368     31,296    3,081.4    3,040.0     2,880      3,744        144.0  void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)1>(at::cuda::de…
      0.3       84,677,162     61,044    1,387.1    1,376.0     1,216      1,632        102.8  void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::Half>, std::arr…
      0.3       79,152,796      5,174   15,298.2   15,200.0    14,592     17,568        531.5  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.3       76,888,340      2,112   36,405.5   36,288.0    35,649     37,728        411.0  nvjet_hsh_128x16_64x11_2x1_v_bz_splitK_TNT                                                          
      0.3       72,216,501      4,612   15,658.4   15,616.0    14,880     18,880        550.8  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.3       70,657,018      4,612   15,320.3   15,296.0    14,720     16,224        281.8  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
      0.2       57,370,555      4,336   13,231.2   13,184.0    12,609     15,200        264.5  nvjet_hsh_64x16_64x16_2x1_v_bz_splitK_TNT                                                           
      0.2       53,972,414     15,648    3,449.2    3,424.0     3,136      3,968        155.5  void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_…
      0.2       49,429,874      7,824    6,317.7    6,304.0     5,728      7,041        277.0  void at::native::radixSortKVInPlace<(int)-2, (int)-1, (int)32, (int)4, float, long, unsigned int>(a…
      0.2       43,100,320      7,824    5,508.7    5,632.0     4,800      6,048        272.8  void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const…
      0.1       33,286,189     11,258    2,956.7    3,008.0     2,272      4,288        363.1  void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<…
      0.1       31,817,641        437   72,809.2   15,136.0     4,896  1,742,573    140,625.1  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.1       31,095,800     22,801    1,363.8    1,408.0     1,216      1,536        100.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<bool>, std::array<ch…
      0.1       28,733,426      7,824    3,672.5    3,712.0     3,168      3,936         95.9  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      0.1       27,451,370      4,096    6,702.0    6,689.0     6,240      7,968        234.4  nvjet_hsh_64x8_64x16_4x2_v_bz_splitK_TNT                                                            
      0.1       27,190,634      7,451    3,649.3    3,648.0     2,848      4,672        353.9  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrappe…
      0.1       27,173,950     16,452    1,651.7    1,696.0     1,312      2,336        108.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::Tens…
      0.1       27,106,575      9,224    2,938.7    2,880.0     2,720      3,360        148.6  void at::native::_assert_async_cuda_kernel<bool>(const T1 *, at::native::Msg)                       
      0.1       24,092,157     15,648    1,539.6    1,584.0     1,344      1,761        148.1  void at_cuda_detail::cub::DeviceScanByKeyInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<u…
      0.1       22,552,825     13,996    1,611.4    1,632.0     1,408      1,824        103.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
      0.1       21,909,194        512   42,791.4   42,752.0    41,376     44,673        537.7  nvjet_hsh_128x152_64x6_4x1_v_bz_TNT                                                                 
      0.1       21,487,585        576   37,304.8   37,281.0    35,681     39,265        648.8  nvjet_hsh_128x24_64x11_4x1_v_bz_TNT                                                                 
      0.1       20,406,156     12,234    1,668.0    1,696.0     1,440      2,240        133.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, …
      0.1       17,715,188     10,316    1,717.3    1,696.0     1,376      2,624        200.4  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std…
      0.1       17,633,368      6,075    2,902.6    3,200.0     1,632      3,392        620.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
      0.1       17,253,615         56  308,100.3  307,826.0   305,666    311,011      1,440.6  nvjet_hsh_512x16_64x3_2x1_v_bz_TNT                                                                  
      0.1       16,850,750      4,554    3,700.2    3,616.0     2,848     12,032        981.1  void at::native::<unnamed>::indexSelectSmallIndex<c10::Half, long, unsigned int, (int)2, (int)2, (i…
      0.1       16,698,219      7,634    2,187.3    2,176.0     1,856      2,816        156.4  void at_cuda_detail::cub::DeviceScanKernel<at_cuda_detail::cub::DeviceScanPolicy<long, std::plus<lo…
      0.1       16,689,091      9,224    1,809.3    1,792.0     1,408      2,304        133.9  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float…
      0.1       16,464,767      4,612    3,570.0    3,584.0     3,488      3,776         35.3  void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::nat…
      0.1       16,133,962      9,080    1,776.9    1,760.0     1,440      2,272        148.2  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctor_add<long>, std::arra…
      0.1       15,819,068      7,824    2,021.9    1,984.0     1,824      2,336        106.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at…
      0.1       15,691,839     10,635    1,475.5    1,472.0     1,216      2,464        195.7  void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<ch…
      0.1       15,620,430      1,408   11,094.1   10,208.0     8,384     13,440      1,352.1  void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)128, (int)128, (int)64, (int)4, (…
      0.1       14,860,159      4,647    3,197.8    3,168.0     2,688      3,936        273.2  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
      0.1       14,419,184      9,294    1,551.5    1,600.0     1,376      1,920        109.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, floa…
      0.1       14,270,773      7,824    1,824.0    1,760.0     1,664      1,985         98.8  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
      0.1       14,230,005      8,062    1,765.1    1,792.0     1,440      2,304        152.5  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long>…
      0.1       13,673,618      7,824    1,747.7    1,760.0     1,344      2,432        248.6  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
      0.1       12,853,141      4,525    2,840.5    3,008.0     2,432      3,552        267.2  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
      0.1       12,748,483      2,804    4,546.5    4,000.0     2,528     11,200      1,625.9  void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<c10::Half, c10::Half, c10::H…
      0.0       12,509,270        704   17,768.8   18,080.5    13,216     20,160      1,384.0  nvjet_hsh_64x80_64x11_2x1_v_bz_TNT                                                                  
      0.0       11,968,110      7,634    1,567.7    1,472.0     1,344      1,761        148.9  void at_cuda_detail::cub::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<long, (bool)1>>(T…
      0.0       11,353,956        256   44,351.4   44,272.5    42,976     45,856        553.6  nvjet_hsh_128x152_64x6_2x1_v_bz_splitK_TNT                                                          
      0.0       11,198,170      6,354    1,762.4    1,760.0     1,504      2,240        124.6  void at::native::vectorized_elementwise_kernel<(int)2, at::native::BinaryFunctor<long, long, long, …
      0.0       11,069,732      4,647    2,382.1    2,400.0     2,144      2,912        131.1  void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<long, long, long, at::native…
      0.0       10,638,516        288   36,939.3   36,769.0    36,417     38,048        392.3  nvjet_hsh_128x24_64x11_2x1_v_bz_splitK_TNT                                                          
      0.0       10,434,320        976   10,690.9   10,208.0     8,896     12,928        958.6  void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)64, (int)128, (int)128, (int)4, (…
      0.0       10,338,575      2,926    3,533.3    3,520.0     3,168      4,032        171.0  void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nn_align1>(T1::Params)                       
      0.0       10,152,702      4,647    2,184.8    2,176.0     1,824      2,912        185.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIterat…
      0.0       10,095,723      4,647    2,172.5    2,144.0     1,824      3,008        205.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIterat…
      0.0       10,088,348        256   39,407.6   39,425.0    37,760     41,409        856.1  nvjet_hsh_128x72_64x8_4x1_v_bz_TNT                                                                  
      0.0        9,752,056      2,926    3,332.9    3,328.0     2,656      4,480        392.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
      0.0        9,550,352      5,608    1,703.0    1,696.0     1,408      2,048        116.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<c10::Half, c10::Ha…
      0.0        9,165,172      2,926    3,132.3    3,136.0     2,528      4,128        149.8  void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>,…
      0.0        9,003,498      2,804    3,210.9    3,168.0     2,208      5,280        676.9  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
      0.0        8,823,220      2,804    3,146.7    3,072.0     2,176      4,864        650.0  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
      0.0        8,483,134        192   44,183.0   44,112.5    42,624     46,080        655.0  nvjet_hsh_128x160_64x5_4x1_v_bz_TNT                                                                 
      0.0        8,442,044      4,647    1,816.7    1,792.0     1,504      2,464        188.2  void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at…
      0.0        8,440,196      4,389    1,923.0    1,824.0     1,568      3,040        294.3  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.0        8,129,382        192   42,340.5   42,304.0    41,120     44,193        558.5  nvjet_hsh_128x144_64x6_4x1_v_bz_TNT                                                                 
